type,time,product_id,sequence,order_id,funds,size,price,side,order_type
open,2018-08-17T19:02:17.059000Z,ETH-USD,4725952272,abc70754-f53e-4ed5-b7a8-6323f964020f,300.64000000,0.01500000,buy
open,2018-08-17T19:02:17.068000Z,ETH-USD,4725952274,76c532f6-e682-428e-8d76-3a9baf6ba9c0,301.52000000,0.02000000,buy
open,2018-08-17T19:02:17.100000Z,ETH-USD,4725952278,1ca0ef92-d63d-4c11-925f-0238a300e860,304.43000000,0.01000000,sell
open,2018-08-17T19:02:17.114000Z,ETH-USD,4725952281,ca7a70c4-c9f8-4deb-9a42-c78d535807f4,305.88000000,0.01000000,sell
open,2018-08-17T19:02:17.123000Z,ETH-USD,4725952284,07a69fff-e0a7-4127-b59d-3327554f6ddf,300.13000000,0.01500000,buy
open,2018-08-17T19:02:17.175000Z,ETH-USD,4725952290,500a1844-e3f1-4afc-9571-185e134cca12,308.42000000,0.01000000,sell
open,2018-08-17T19:02:17.207000Z,ETH-USD,4725952295,5f0dfb70-9c47-49c0-9667-3898350b484f,305.38000000,0.01000000,sell
open,2018-08-17T19:02:17.216000Z,ETH-USD,4725952297,2cc78871-9010-4bfa-a4dc-f7be5f4cacaf,306.43000000,0.01000000,sell
open,2018-08-17T19:02:17.232000Z,ETH-USD,4725952300,b462c6ea-967c-486a-86d5-d31ba2aa140c,301.56000000,0.02000000,buy
open,2018-08-17T19:02:17.255000Z,ETH-USD,4725952304,e4d85712-542f-4550-8152-12cda97bc38b,304.43000000,0.01000000,sell
open,2018-08-17T19:02:17.258000Z,ETH-USD,4725952306,65b26d3a-cc1c-4b68-ba7d-ca7b388d4ed3,300.64000000,0.01500000,buy
open,2018-08-17T19:02:17.260000Z,ETH-USD,4725952308,bd2cfa07-b44e-43ea-8bc9-f52d36223ad4,305.87000000,0.01000000,sell
open,2018-08-17T19:02:17.293000Z,ETH-USD,4725952316,71b6a246-5bb4-484c-a1d9-f3a49b9a4892,302.80000000,0.00016022,sell
open,2018-08-17T19:02:17.303000Z,ETH-USD,4725952323,e7741946-e8b5-4873-b4cc-afe91d3cbcff,302.80000000,4.68529000,sell
