type,time,product_id,sequence,order_id,funds,size,price,side,order_type
received,2018-08-03T01:25:43.962000Z,BTC-USD,6462399026,1d19c063-561c-4049-a341-99771f43eb4f,,0.20000000,7348.76000000,buy,limit
received,2018-08-03T01:25:44.164000Z,BTC-USD,6462399031,1f346f6c-c18f-4666-8b5d-211bbffe151b,,0.30000000,7337.98000000,buy,limit
received,2018-08-03T01:25:44.165000Z,BTC-USD,6462399033,4ffb1276-b633-4124-9f91-0b6550673cd5,,0.20555764,7389.46000000,sell,limit
received,2018-08-03T01:25:44.171000Z,BTC-USD,6462399035,23806309-7f3e-46fd-8c94-40ad2b97ecdc,,0.02128000,7439.03000000,sell,limit
received,2018-08-03T01:25:44.241000Z,BTC-USD,6462399039,a9c1cb20-a4a3-42d8-8e60-5892187770af,,0.20555764,7321.98000000,buy,limit
received,2018-08-03T01:25:44.247000Z,BTC-USD,6462399041,74c873fa-ba10-4e63-a2e5-29ca2def32d5,,0.30000000,7337.89000000,buy,limit
received,2018-08-03T01:25:44.259000Z,BTC-USD,6462399044,407dfbf4-3e2e-4abe-af0d-9fe51035ea4d,,0.12074780,7321.61000000,buy,limit
received,2018-08-03T01:25:44.262000Z,BTC-USD,6462399046,42812901-b843-4236-afcf-6b06f6335070,,0.08528719,7389.10000000,sell,limit
received,2018-08-03T01:25:44.278000Z,BTC-USD,6462399048,7f4f48a5-f9b6-4702-a4ce-690def4e9b5e,,0.20555764,7388.76000000,sell,limit
received,2018-08-03T01:25:44.281000Z,BTC-USD,6462399050,372204e9-a46e-44d1-a053-3110d5d960fa,,0.10000000,7349.81000000,buy,limit
received,2018-08-03T01:25:44.297000Z,BTC-USD,6462399053,b2e3db8e-b27d-46f4-8e41-781affa687e0,,0.00500000,7357.88000000,sell,limit
received,2018-08-03T01:25:44.329000Z,BTC-USD,6462399056,4396240e-3e15-475f-ba4c-c7f1a00f0f7f,,1.00000000,7355.70000000,sell,limit
received,2018-08-03T01:25:44.395000Z,BTC-USD,6462399059,96dc144e-7b7e-40a2-9db8-a14abc068348,,0.20555764,7321.28000000,buy,limit
received,2018-08-03T01:25:44.503000Z,BTC-USD,6462399061,46ecf1bc-d836-4b70-b3dc-fd6b89012848,,2.50000000,7482.41000000,sell,limit
received,2018-08-03T01:25:44.681000Z,BTC-USD,6462399065,ad7d8291-bbf6-4090-bf19-1b49b6e0904f,,2.00000000,7508.18000000,buy,limit
received,2018-08-03T01:25:44.877000Z,BTC-USD,6462399071,b00043a0-c142-43bb-a425-e3d58c96726e,,0.00115544,7355.01000000,sell,limit
received,2018-08-03T01:25:44.895000Z,BTC-USD,6462399074,574ba234-de32-49c8-ae4e-3b8f9a945457,,0.95814203,7355.25000000,sell,limit
received,2018-08-03T01:25:44.951000Z,BTC-USD,6462399076,b31500f7-bac7-4f67-be4f-3e30337840a5,,0.10105000,7358.09000000,sell,limit
received,2018-08-03T01:25:44.959000Z,BTC-USD,6462399078,444b129f-ff29-4bc3-8707-35b61c0a9408,,0.20000000,7349.81000000,buy,limit
received,2018-08-03T01:25:44.972000Z,BTC-USD,6462399080,8dd13949-2249-49fc-907d-60e51bb2d823,,0.00100000,7354.90000000,buy,limit
