type,time,product_id,sequence,order_id,funds,size,price,side,order_type
match,47918527,6462399066,49d1819c-d43b-408e-8904-93cb2d2c7f09,ad7d8291-bbf6-4090-bf19-1b49b6e0904f,2018-08-03T01:25:44.681000Z,BTC-USD,0.75000000,7355.01000000,sell
match,47918528,6462399068,f8dac3d0-7dff-4185-8217-2f90eae9cab3,ad7d8291-bbf6-4090-bf19-1b49b6e0904f,2018-08-03T01:25:44.681000Z,BTC-USD,1.25000000,7355.01000000,sell
match,47918529,6462399145,f8dac3d0-7dff-4185-8217-2f90eae9cab3,d4ea6126-d0e0-4e9a-b859-f2af4fc4baa6,2018-08-03T01:25:45.454000Z,BTC-USD,0.02599776,7355.01000000,sell
