type,time,product_id,sequence,order_id,funds,size,price,side,order_type
received,2018-08-03T01:25:43.958000Z,BCH-USD,5070107395,fd0fe952-0373-4b42-a72e-eb90a65be3ec,,2.00000000,710.91000000,buy,limit
received,2018-08-03T01:25:43.959000Z,BCH-USD,5070107397,92597640-3959-4a72-aaa4-3f75fac88a0b,,1.90000000,712.99000000,sell,limit
received,2018-08-03T01:25:43.961000Z,BCH-USD,5070107399,5f5b1c4f-5814-4169-9873-f9fdc0efee6c,,1.90000000,713.27000000,sell,limit
received,2018-08-03T01:25:43.975000Z,BCH-USD,5070107406,2f86091d-a5e6-4068-9c84-afc7eaeb296e,,13.42000000,708.44000000,buy,limit
received,2018-08-03T01:25:43.977000Z,BCH-USD,5070107408,e111b3f5-6575-4ba6-aa9a-80a4b3ff3cdc,,3.78069100,710.01000000,buy,limit
received,2018-08-03T01:25:43.978000Z,BCH-USD,5070107410,872d3a97-b3d3-49b6-af68-7bb02100e988,,0.90000000,712.98000000,sell,limit
received,2018-08-03T01:25:43.981000Z,BCH-USD,5070107412,63b9655d-e0f7-4ab3-8526-b9c7bf2522c2,,4.50000000,712.98000000,sell,limit
received,2018-08-03T01:25:43.982000Z,BCH-USD,5070107414,675bd2db-8039-4f13-954a-abd0c5492ba2,,1.90000000,713.06000000,sell,limit
received,2018-08-03T01:25:43.984000Z,BCH-USD,5070107417,ab33eb8e-c71d-4000-b277-e6a9cfa6beb8,,1.90000000,712.98000000,sell,limit
received,2018-08-03T01:25:43.992000Z,BCH-USD,5070107423,a429ea23-b8e7-462b-9225-947aa3049db3,,0.90000000,712.99000000,sell,limit
received,2018-08-03T01:25:43.995000Z,BCH-USD,5070107426,0277303d-8260-4b93-b3fe-5475a2724c44,,4.50000000,712.99000000,sell,limit
received,2018-08-03T01:25:43.997000Z,BCH-USD,5070107428,e07be9cd-1330-4e59-923a-9059ce10a7b6,,1.90000000,712.99000000,sell,limit
received,2018-08-03T01:25:44.008000Z,BCH-USD,5070107432,b9282bfb-26bf-4d94-aaa5-f2b9845c091e,,1.90000000,713.27000000,sell,limit
received,2018-08-03T01:25:44.008000Z,BCH-USD,5070107434,7784b7f4-c2f5-4414-8bbf-4666a8ff1367,,2.00000000,710.91000000,buy,limit
received,2018-08-03T01:25:44.011000Z,BCH-USD,5070107436,7f693b7a-d2e8-4e9e-af85-32963736f5b8,,3.78069100,710.02000000,buy,limit
received,2018-08-03T01:25:44.021000Z,BCH-USD,5070107440,9fb20eb6-6af9-4a4d-bb34-00fe642068e1,,4.50000000,712.98000000,sell,limit
received,2018-08-03T01:25:44.027000Z,BCH-USD,5070107443,37c7541f-b49b-45b8-bdb8-d6c23620f62f,,1.90000000,712.98000000,sell,limit
received,2018-08-03T01:25:44.033000Z,BCH-USD,5070107448,7716a5cc-1726-42a3-8248-ce37eb6039d1,,2.00000000,710.91000000,buy,limit
received,2018-08-03T01:25:44.033000Z,BCH-USD,5070107450,2f205105-9394-4f1f-b526-fb7bf860c9a5,,3.78069100,710.01000000,buy,limit
received,2018-08-03T01:25:44.036000Z,BCH-USD,5070107452,2d07c93f-bc5e-48e1-b15e-d9b851dffa70,,1.90000000,713.06000000,sell,limit
received,2018-08-03T01:25:44.039000Z,BCH-USD,5070107455,cd42a777-6c98-4524-afeb-402d58630fe0,,0.90000000,712.98000000,sell,limit
received,2018-08-03T01:25:44.048000Z,BCH-USD,5070107459,aaf3e65c-e9ee-4d6f-b0a9-18b2a534ac39,,1.90000000,712.99000000,sell,limit
received,2018-08-03T01:25:44.049000Z,BCH-USD,5070107461,054e5922-fb7e-4b13-a4c4-5646d298bb57,,4.50000000,712.99000000,sell,limit
received,2018-08-03T01:25:44.050000Z,BCH-USD,5070107463,f5d2b1db-f5cd-4974-b960-25feaf0d0a55,,1.90000000,713.27000000,sell,limit
received,2018-08-03T01:25:44.053000Z,BCH-USD,5070107465,7f3571f6-2b38-4eda-917d-72fde1ef047f,,3.78069100,710.02000000,buy,limit
received,2018-08-03T01:25:44.053000Z,BCH-USD,5070107467,10b4164a-9f11-4419-9ba1-c7d4006e5960,,0.90000000,712.99000000,sell,limit
received,2018-08-03T01:25:44.066000Z,BCH-USD,5070107472,340fd8ab-c080-403e-bc15-9babd6f45289,,3.78069100,710.01000000,buy,limit
received,2018-08-03T01:25:44.067000Z,BCH-USD,5070107474,958b3f83-9023-496a-8c66-b8a4804a652d,,1.90000000,713.06000000,sell,limit
received,2018-08-03T01:25:44.068000Z,BCH-USD,5070107476,e92b7f6f-264d-4c54-9c79-21e0584b3952,,0.90000000,712.98000000,sell,limit
received,2018-08-03T01:25:44.079000Z,BCH-USD,5070107480,d26cb4e7-ccd2-427c-88cf-bb9085941ef2,,1.90000000,712.98000000,sell,limit
received,2018-08-03T01:25:44.084000Z,BCH-USD,5070107484,075e8f93-5da9-46ba-b6c8-942a85fcc896,,4.50000000,712.98000000,sell,limit
received,2018-08-03T01:25:44.093000Z,BCH-USD,5070107489,2af97f68-bf72-49c0-aa06-acf6ea300aef,,3.78069100,710.02000000,buy,limit
received,2018-08-03T01:25:44.095000Z,BCH-USD,5070107491,40512d95-7887-42a3-815d-db87059f24af,,0.90000000,712.99000000,sell,limit
received,2018-08-03T01:25:44.100000Z,BCH-USD,5070107494,e0492e9b-4157-4e49-847f-f7241fa9a224,,1.90000000,712.99000000,sell,limit
received,2018-08-03T01:25:44.100000Z,BCH-USD,5070107496,5ae64d3f-2aaf-48e2-b379-ecbfa642cc97,,1.90000000,713.27000000,sell,limit
