type,time,product_id,sequence,order_id,funds,size,price,side,order_type
received,2018-08-17T19:02:18.506000Z,BTC-USD,6639467735,5d06ecb0-865d-42a7-94c7-6f7d491277ef,,0.09560000,6500.66000000,buy,limit
received,2018-08-17T19:02:18.512000Z,BTC-USD,6639467737,02998451-29cb-42ff-9ddb-4c64657323c3,,0.00150000,6581.99000000,sell,limit
received,2018-08-17T19:02:18.516000Z,BTC-USD,6639467739,b7842792-986b-4044-bf98-7173c8d9d727,,0.00100000,6527.01000000,sell,limit
received,2018-08-17T19:02:18.535000Z,BTC-USD,6639467741,35fb9132-58b4-4955-8d2a-3a4a0096da46,,0.00150000,6614.94000000,sell,limit
received,2018-08-17T19:02:18.584000Z,BTC-USD,6639467744,fbdcbb11-6ac3-4a19-85d6-c2d444e5def7,,0.00150000,6548.94000000,sell,limit
received,2018-08-17T19:02:18.642000Z,BTC-USD,6639467746,0827d9fa-7733-469a-b738-c9af4f476bde,,0.01330572,6506.01000000,sell,limit
received,2018-08-17T19:02:18.685000Z,BTC-USD,6639467748,b721c380-796d-4f96-9dd9-c1e0e4e02aba,,1.20000000,6506.01000000,sell,limit
received,2018-08-17T19:02:18.702000Z,BTC-USD,6639467751,63021945-9359-4982-9deb-e81377e9f0e3,,0.80250000,6506.01000000,sell,limit
received,2018-08-17T19:02:18.749000Z,BTC-USD,6639467756,6296c4f1-9db5-401c-819c-f7f6d909d2b6,,0.00150000,6515.99000000,sell,limit
received,2018-08-17T19:02:18.760000Z,BTC-USD,6639467758,10431371-8585-4a0b-a86c-8778da7ad241,,0.00150000,6581.99000000,sell,limit
received,2018-08-17T19:02:18.815000Z,BTC-USD,6639467768,c44d3e02-c2bc-41de-9cc0-ca913ca27124,,0.00150000,6548.94000000,sell,limit
received,2018-08-17T19:02:18.838000Z,BTC-USD,6639467773,cacdb734-1154-4ffb-9e6f-28b51acf41e6,,0.00150000,6614.94000000,sell,limit
received,2018-08-17T19:02:18.848000Z,BTC-USD,6639467775,4882f136-280a-4192-aa03-059dd73d6a72,,0.00150000,6647.94000000,sell,limit
