type,time,product_id,sequence,order_id,funds,size,price,side,order_type
match,38196541,4545120846,fa9d8be8-c2f6-4f30-9bd1-218f4e2a7e48,0d704d66-f283-409f-b400-1cb1523a63d2,2018-08-03T01:25:44.193000Z,ETH-USD,0.17801675,402.23000000,sell
match,38196542,4545120888,fa9d8be8-c2f6-4f30-9bd1-218f4e2a7e48,79f76f23-8139-4c51-8ab2-38f0e282db78,2018-08-03T01:25:45.391000Z,ETH-USD,0.34250451,402.23000000,sell
match,38196543,4545120890,a4ea1cab-5eee-4a51-9f93-238fa12c2729,79f76f23-8139-4c51-8ab2-38f0e282db78,2018-08-03T01:25:45.391000Z,ETH-USD,2.09495145,402.23000000,sell
